# LISA, DECIGO, and BBO peak-integrated sensitivities
# (*) to the signal from turbulence
# (*) for auto- (LISA) and cross- (DECIGO, BBO) correlation searches
# (*) at design sensitivity
#
# Normalization
# (*) threshold signal-to-noise ratio = 1
# (*) observing time = 1 yr
#
# Column 1: Log10 of the peak   frequency f_t, redshifted to today, in units of Hz
# Column 2: Log10 of the Hubble frequency h_*, redshifted to today, in units of Hz
# Column 3: Log10 of the peak-integrated sensitivity for LISA
# Column 4: Log10 of the peak-integrated sensitivity for DECIGO
# Column 5: Log10 of the peak-integrated sensitivity for BBO
#

 -7.900000	 -8.000000	 -3.713298	 -4.004111	 -4.342275
 -7.900000	 -7.900000	 -3.813298	 -4.104111	 -4.442275
 -7.900000	 -7.800000	 -3.913298	 -4.204111	 -4.542275
 -7.900000	 -7.700000	 -4.013298	 -4.304111	 -4.642275
 -7.900000	 -7.600000	 -4.113298	 -4.404111	 -4.742275
 -7.900000	 -7.500000	 -4.213298	 -4.504111	 -4.842274
 -7.900000	 -7.400000	 -4.313298	 -4.604111	 -4.942274
 -7.900000	 -7.300000	 -4.413297	 -4.704111	 -5.042274
 -7.900000	 -7.200000	 -4.513297	 -4.804111	 -5.142274
 -7.900000	 -7.100000	 -4.613297	 -4.904111	 -5.242274
 -7.900000	 -7.000000	 -4.713296	 -5.004110	 -5.342274
 -7.900000	 -6.900000	 -4.813296	 -5.104110	 -5.442274
 -7.900000	 -6.800000	 -4.913295	 -5.204110	 -5.542274
 -7.900000	 -6.700000	 -5.013294	 -5.304110	 -5.642274
 -7.900000	 -6.600000	 -5.113293	 -5.404110	 -5.742273
 -7.900000	 -6.500000	 -5.213291	 -5.504109	 -5.842273
 -7.900000	 -6.400000	 -5.313289	 -5.604109	 -5.942273
 -7.900000	 -6.300000	 -5.413287	 -5.704108	 -6.042272
 -7.900000	 -6.200000	 -5.513283	 -5.804108	 -6.142271
 -7.900000	 -6.100000	 -5.613280	 -5.904107	 -6.242270
 -7.900000	 -6.000000	 -5.713275	 -6.004106	 -6.342269
 -7.900000	 -5.900000	 -5.813268	 -6.104104	 -6.442268
 -7.900000	 -5.800000	 -5.913260	 -6.204103	 -6.542266
 -7.900000	 -5.700000	 -6.013251	 -6.304100	 -6.642264
 -7.900000	 -5.600000	 -6.113238	 -6.404098	 -6.742261
 -7.900000	 -5.500000	 -6.213223	 -6.504094	 -6.842258
 -7.900000	 -5.400000	 -6.313203	 -6.604090	 -6.942254
 -7.900000	 -5.300000	 -6.413178	 -6.704084	 -7.042248
 -7.900000	 -5.200000	 -6.513147	 -6.804077	 -7.142241
 -7.900000	 -5.100000	 -6.613108	 -6.904068	 -7.242233
 -7.900000	 -5.000000	 -6.713058	 -7.004057	 -7.342222
 -7.900000	 -4.900000	 -6.812996	 -7.104043	 -7.442208
 -7.900000	 -4.800000	 -6.912918	 -7.204026	 -7.542191
 -7.900000	 -4.700000	 -7.012819	 -7.304004	 -7.642170
 -7.900000	 -4.600000	 -7.112695	 -7.403976	 -7.742143
 -7.900000	 -4.500000	 -7.212539	 -7.503941	 -7.842108
 -7.900000	 -4.400000	 -7.312344	 -7.603897	 -7.942065
 -7.900000	 -4.300000	 -7.412097	 -7.703842	 -8.042011
 -7.900000	 -4.200000	 -7.511788	 -7.803772	 -8.141943
 -7.900000	 -4.100000	 -7.611400	 -7.903685	 -8.241857
 -7.900000	 -4.000000	 -7.710913	 -8.003574	 -8.341750
 -7.900000	 -3.900000	 -7.810302	 -8.103436	 -8.441614
 -7.900000	 -3.800000	 -7.909538	 -8.203262	 -8.541444
 -7.900000	 -3.700000	 -8.008581	 -8.303043	 -8.641230
 -7.900000	 -3.600000	 -8.107386	 -8.402768	 -8.740960
